mobility,n_nodes,link_model,graph_policy,radio_scenario,snapshots,beta_fixed_mean,beta_adaptive_mean,beta_current_mean,connected_ratio,frag_rate,edge_count_mean,edge_count_fixed_mean,edge_count_adaptive_mean,radius_mean,radius_adaptive_mean
mission,30,physical,adaptive,degraded,120.0,1.3,1.2083333333333333,1.2083333333333333,0.8,0.225,93.11666666666666,83.50833333333334,93.11666666666666,567.0,567.0
mission,30,physical,adaptive,nominal,120.0,1.0,1.0,1.0,1.0,0.0,227.65833333333333,155.24166666666667,227.65833333333333,567.0,567.0
mission,30,physical,fixed,degraded,120.0,1.3,1.2083333333333333,1.3,0.7416666666666667,0.275,83.50833333333334,83.50833333333334,93.11666666666666,420.0,567.0
mission,30,physical,fixed,nominal,120.0,1.0,1.0,1.0,1.0,0.0,155.24166666666667,155.24166666666667,227.65833333333333,420.0,567.0
rwp,10,physical,adaptive,degraded,120.0,3.633333333333333,3.2916666666666665,3.2916666666666665,0.1833333333333333,0.8083333333333333,8.583333333333334,7.841666666666667,8.583333333333334,530.25,530.25
rwp,10,physical,adaptive,nominal,120.0,1.5333333333333334,1.4416666666666669,1.4416666666666669,0.75,0.2,22.666666666666668,16.858333333333334,22.666666666666668,530.25,530.25
rwp,10,physical,fixed,degraded,120.0,3.633333333333333,3.2916666666666665,3.633333333333333,0.1333333333333333,0.8333333333333334,7.841666666666667,7.841666666666667,8.583333333333334,420.0,530.25
rwp,10,physical,fixed,nominal,120.0,1.5333333333333334,1.4416666666666669,1.5333333333333334,0.6583333333333333,0.3416666666666667,16.858333333333334,16.858333333333334,22.666666666666668,420.0,530.25
rwp,20,physical,adaptive,degraded,120.0,1.8583333333333332,1.5666666666666669,1.5666666666666669,0.575,0.3583333333333333,40.13333333333333,36.2,40.13333333333333,567.0,567.0
rwp,20,physical,adaptive,nominal,120.0,1.0166666666666666,1.0,1.0,1.0,0.0,101.95833333333331,68.56666666666666,101.95833333333331,567.0,567.0
rwp,20,physical,fixed,degraded,120.0,1.8583333333333332,1.5666666666666669,1.8583333333333332,0.425,0.5,36.2,36.2,40.13333333333333,420.0,567.0
rwp,20,physical,fixed,nominal,120.0,1.0166666666666666,1.0,1.0166666666666666,0.9833333333333332,0.0,68.56666666666666,68.56666666666666,101.95833333333331,420.0,567.0
rwp,30,physical,adaptive,degraded,120.0,1.3583333333333334,1.1416666666666666,1.1416666666666666,0.8583333333333333,0.1083333333333333,100.65,92.19166666666666,100.65,567.0,567.0
rwp,30,physical,adaptive,nominal,120.0,1.0,1.0,1.0,1.0,0.0,233.925,165.90833333333333,233.925,567.0,567.0
rwp,30,physical,fixed,degraded,120.0,1.3583333333333334,1.1416666666666666,1.3583333333333334,0.7083333333333334,0.2083333333333333,92.19166666666666,92.19166666666666,100.65,420.0,567.0
rwp,30,physical,fixed,nominal,120.0,1.0,1.0,1.0,1.0,0.0,165.90833333333333,165.90833333333333,233.925,420.0,567.0
